#{"t_start": 1622091347.9276774, "env_id": "AntEnv-v2"}
r,l,t,reward_position,reward_contact,reward_survive,reward,forward_vel,reward_ctrl
440.335698,305,10412.04476,3.506526815196078e-05,-0.0013002546022568098,1.0,0.9713595393790343,0.9670253170429823,-0.9944005883298432
197.430709,129,10419.900931,1.1652816270333611e-09,-0.0,1.0,0.2803718641246906,1.0438003593545169,-1.763428496395108
1033.372612,762,10464.278755,4.222810781020098e-85,-0.0,1.0,1.5795229045810757,1.7937663515524167,-1.214243446971341
1083.381179,1000,10523.622795,8.002513851394958e-38,-0.0017233753937904578,1.0,1.3648526322457053,0.8811465186638963,-0.5145705110244005
1471.417579,1000,10584.587898,5.308090167363548e-07,-0.0025222687068007497,1.0,1.698369308367628,1.2467575621467897,-0.5458665158813777
798.566234,1000,10643.119366,0.009522083723421084,-0.0005768614305607864,1.0,0.7692375175667456,0.1783225169121356,-0.4180302216382504
1237.445661,1000,10701.027439,7.750271081840585e-08,-0.0,1.0,1.073925259702307,0.4254836191125311,-0.351558436912935
764.122025,545,10733.207893,4.656263995069914e-17,-0.0,1.0,-1.8801954215751633,0.37982094058550736,-3.2600163621606706
365.950744,252,10747.941491,5.334860765594745e-42,-0.003,1.0,2.023468985192217,1.4743940937117483,-0.4479251085195314
1178.529095,1000,10805.798725,1.1930642837157362e-60,-0.0028987475861976674,1.0,0.6615431261186725,0.15388475158560355,-0.4894428778807334
244.783018,147,10814.441021,1.0938982477367026e-07,-0.0,1.0,-0.5010875014192255,0.9415276222142468,-2.442615233023297
833.598026,1000,10872.50988,8.310369378192366e-11,-0.002227198759710219,1.0,0.19195608258355534,0.14635281703902192,-0.9521695357788601
619.20835,1000,10933.163187,4.9203534264038375e-05,-0.001081124243649542,1.0,0.5943715266214132,0.00021705599677663003,-0.40481360866597793
286.487393,180,10943.566612,4.346019871087255e-10,-0.0,1.0,1.4708879106829107,2.041987354754501,-1.5710994445061923
68.877025,50,10946.453552,1.2819906383592362e-32,-0.0,1.0,-0.2109428504030424,1.2054821285654342,-2.4164249789684766
1262.657026,908,10999.164481,6.239289163802971e-100,-0.0,1.0,0.9413261306221994,1.7614643453269527,-1.8201382147047533
150.163601,89,11004.187538,2.0407104781478067e-27,-0.0,1.0,-0.4626249079378767,0.4061028090673032,-1.86872771700518
1239.425205,1000,11062.18536,8.691908599236385e-58,-0.003,1.0,0.8335833268369832,0.30090741732619347,-0.4643240904892103
969.547207,1000,11120.230094,4.2999982279823407e-66,-0.0005155668946884502,1.0,0.646974439635937,0.05693300816381825,-0.40944300163319286
1253.272139,1000,11178.292236,1.7252920337312787e-12,-0.002786311645178481,1.0,0.4169229064893637,0.412186270751848,-0.9924770526190311
1488.685151,1000,11235.439057,3.6810308270882144e-120,-0.0,1.0,1.358346271546726,0.6978308108814787,-0.33948453933475253
1184.05794,953,11290.203497,2.310332509056645e-63,-0.001259331661850865,1.0,0.7644226071541355,1.447296041746364,-1.6816141029303777
1445.254104,1000,11348.397784,6.675798812103318e-89,-0.0,1.0,1.0141644269135808,0.94601110070417,-0.9318466737905893
711.865637,1000,11406.648124,7.731971184884053e-30,-0.0015307903780408165,1.0,1.3364082207338392,0.9591685014245652,-0.6212294903126853
378.172887,198,11418.692008,0.28768004945395664,-0.0,1.0,1.0371791097627292,0.6834171763704338,-0.9339181160616611
694.232632,1000,11478.299621,0.21234308125370532,-0.0009734550165174607,1.0,0.4436600347164994,0.2472345265421065,-1.014944118062795
1188.719368,891,11529.467897,3.00258338863008e-152,-0.0,1.0,0.5289406183130243,2.5,-2.9710593816869757
1075.813078,1000,11587.984964,9.856641118745081e-12,-0.0016684790741642262,1.0,0.9895798065042666,0.30450164686474746,-0.3132533612961733
1359.871606,1000,11646.232001,1.3985678863004523e-14,-0.003,1.0,0.9898626458764765,0.5745791672125455,-0.581716521336083
1294.594476,1000,11704.560188,9.671997846597428e-34,-0.0027913739355701936,1.0,2.176744920818455,1.4496092900225885,-0.27007299526856327
160.264883,102,11710.512317,7.40412312618675e-06,-0.0,1.0,0.37172653348884244,1.1907457836463666,-1.8190266542806504
422.494854,246,11724.731846,0.22015749944762444,-0.0,1.0,-0.35157673132670864,1.291378301889882,-2.863112532664215
1234.816022,1000,11784.342959,6.079381744418304e-57,-0.0,1.0,0.96725816280261,0.37733560017411544,-0.41007743737150537
1399.468123,1000,11842.413683,0.14847316536541721,-0.0,1.0,0.8516077707567715,0.3875138530385195,-0.6843792476471652
678.679305,1000,11899.611398,4.678572351219706e-112,-0.0006225934567751476,1.0,-0.12484329489464413,0.09467440717653636,-1.2188951086144053
1189.383646,1000,11957.72254,0.00258527190797689,-0.006,1.0,1.0052809605478554,1.0544556529277598,-1.0457599642878812
1167.310305,1000,12015.367305,9.403583567924063e-20,-0.0024479895390286045,1.0,1.1467496284799958,0.499962243461011,-0.35076462544198644
681.201513,489,12044.323704,8.613574226938888e-28,-0.0,1.0,0.45823829291659135,1.2060571558678141,-1.7478188629512228
690.712253,1000,12102.316967,4.1280954377836265e-05,-0.0026082125701453814,1.0,0.34313135063544975,0.1352077861936293,-0.7895095039424119
293.114486,192,12113.802447,6.647747812547718e-06,-0.0,1.0,1.1036510829320625,1.9963172112096,-1.89267277602535
1298.886625,1000,12172.527446,3.085599757331327e-14,-0.0,1.0,1.3425259289750047,1.26244996193087,-0.9199240329558962
75.255276,46,12175.048383,1.9432100645953366e-17,-0.0,1.0,1.7148594712517773,1.8393938215533354,-1.1245343503015581
228.771733,135,12182.78898,4.95463390112221e-24,-0.0,1.0,-0.015897550708592778,1.2106602393323667,-2.2265577900409594
1378.418751,1000,12240.904161,6.598059134885653e-115,-0.004967239913173714,1.0,0.7196949781073144,0.36111434057161396,-0.6364521225511258
560.488485,325,12259.870369,1.2940664503913923e-20,-0.0,1.0,0.338035843961497,0.7746740972673056,-1.4366382533058086
1296.881056,1000,12318.503723,1.692916595295909e-75,-0.003,1.0,0.4654231285074664,0.21236453103151315,-0.7439414025240467
1132.4379,1000,12376.438938,3.1376525769051782e-31,-2.725530268767632e-08,1.0,0.5365656674686624,0.1724596348492009,-0.6358939401252358
1562.379994,1000,12434.539802,3.028655088851811e-27,-0.0,1.0,1.605247954664167,1.0980714450338172,-0.4928234903696502
654.019071,408,12458.446773,9.972121355742999e-38,-0.0,1.0,0.08896613665242215,0.9516568327355677,-1.8626906960831455
1230.817935,1000,12517.27984,4.877870076088759e-132,-0.0,1.0,0.7950484930374991,0.7080914410381275,-0.9130429480006284
1196.006065,1000,12574.828256,4.258262034502108e-88,-0.0007120485685210388,1.0,0.3750431288059948,0.14292410832089653,-0.7671689309463807
51.136657,32,12576.783714,0.007019350591743032,-0.0,1.0,2.0192403628929716,1.4581296172076026,-0.4459086049063741
1260.995675,1000,12634.942052,4.229823349333182e-211,-0.0,1.0,1.608685863371071,1.4187856479325234,-0.8100997845614524
622.427318,509,12664.703672,1.5654417868303104e-13,-0.0,1.0,0.7950722171043645,1.041568015985238,-1.2464957988810301
458.676739,239,12678.192346,5.185831443211395e-28,-0.0,1.0,1.1948450491628917,1.6376062814616852,-1.4427612322987935
271.593018,156,12687.494458,3.858313781722862e-14,-0.0,1.0,1.4134947834422842,1.65296130426294,-1.2394665208206945
729.053957,1000,12746.389175,9.849876449614235e-37,-0.001349412691620736,1.0,0.5836185528550313,0.001550477832101198,-0.4165825122854491
172.84961,97,12752.06161,4.785339806123189e-30,-0.003,1.0,0.7280898681036808,1.3243566786381114,-1.5932668105344305
13.945185,9,12752.613406,2.155228141658021e-15,-0.0,1.0,2.794184474277853,2.2777884368467807,-0.48360396256893007
807.752701,1000,12812.828931,0.0005834593606189735,-0.0012469235353678013,1.0,-0.32100708266292227,0.3229235297330492,-1.6432671482212227
1002.983139,1000,12868.439356,2.1170098908119715e-16,-0.0033968779275348098,1.0,0.033628083140630934,0.024394372741893718,-0.9873694116737282
933.829955,1000,12923.971046,1.4634904697782812e-38,-0.0010087705355941543,1.0,0.8306748446381926,0.4549317539834719,-0.6232481388096851
674.741455,510,12952.680125,9.854929879944639e-21,-0.0,1.0,1.9314183657490194,2.0916194418189065,-1.160201076069887
1687.333123,1000,13008.462101,2.5284220927672627e-06,-0.0,1.0,1.5362573694806485,1.1292870904105339,-0.5930322493519782
1199.604224,1000,13064.88482,1.2436839533562989e-20,-0.0,1.0,0.7172179959088703,0.6820843659438609,-0.9648663700349907
1347.331141,1000,13124.316314,1.0286421611493982e-52,-0.0,1.0,0.6677288293908388,0.5807076063728824,-0.9129787769820437
94.943744,53,13127.125535,0.00011548051757754545,-0.0,1.0,1.075356976771452,2.0290003715415548,-1.9537588752876804
713.627816,1000,13190.064515,0.08457366302397071,-0.0005697193645026153,1.0,0.4676324358819247,0.01799232893785419,-0.6343638367153976
433.625959,279,13205.917064,2.0384674393821956e-08,-0.0,1.0,1.0550116911514738,1.1731016763766253,-1.118090005609826
578.849715,355,13231.343748,0.4007739580770487,-0.003,1.0,0.25236366972484414,1.1867812663086255,-2.33219155466083
126.892442,77,13236.95776,3.854995405447096e-12,-0.0,1.0,-1.3324667540478394,0.35496143381492673,-2.687428187866621
530.662357,426,13261.105269,0.003563115701924955,-0.0,1.0,-1.7528811588985564,0.2699048342201648,-3.0263491088206464
124.915659,81,13265.695368,4.243315722833802e-12,-0.0,1.0,2.2477776437866686,2.5,-1.2522223562175747
665.145329,1000,13322.087029,3.2601246762066006e-11,-0.0010736612163877387,1.0,0.5989612396693877,0.5161380398714877,-0.9161031390183134
459.969328,1000,13377.761437,2.970221824574584e-16,-0.0005611815297467972,1.0,-0.13797445882226353,0.15901309143111156,-1.2964263687236286
1360.192669,1000,13435.429715,2.0654869881959534e-05,-0.002549206117780089,1.0,1.2283527719115455,0.8045482339101626,-0.5736669107507192
1608.708233,1000,13497.061354,8.865545698666711e-149,-0.0,1.0,1.6070359724254715,1.2181510941989424,-0.6111151217734709
739.21787,454,13524.403583,2.9471002898380815e-05,-0.0,1.0,-0.06021644211240429,1.7188604317205876,-2.77910634483589
1527.170249,1000,13582.314722,1.4721425035691637e-157,-0.0,1.0,0.5820208216397531,0.13095387752521506,-0.5489330558854619
276.927304,151,13591.043375,0.003929824186625879,-0.0,1.0,0.6517602285631677,0.981867837507557,-1.3340374331310152
1426.956764,1000,13648.327033,1.5605007723075202e-20,-0.0,1.0,1.774912979475196,1.0872401826822322,-0.312327203207036
617.417025,1000,13704.634615,1.3307471968199683e-13,-0.0010348934846549297,1.0,-0.10293289855989839,0.11673442624435527,-1.2186324313197319
202.530096,119,13712.019106,1.2820844300781102e-16,-0.0,1.0,1.5411179609439989,1.2002644940220357,-0.659146533078037
1386.328714,1000,13770.76647,3.6789644638684275e-154,-0.0,1.0,0.2550460187935714,0.4981757856162991,-1.2431297668227277
1460.23247,1000,13828.970394,8.98642695385815e-06,-0.003,1.0,1.7815596554718796,1.7236748682966176,-0.9391241992516921
768.599068,1000,13885.127709,1.6557195921336958e-11,-0.0009371094485044778,1.0,0.32700919303956677,1.8374086892744045e-05,-0.6720720716153787
1078.598752,1000,13946.219473,9.09426601211189e-18,-0.0,1.0,0.9665185535199203,1.0923769890119348,-1.1258584354920145
864.656356,1000,14006.616048,7.047542402197646e-22,-0.0009337422067243909,1.0,0.6906491331161204,0.10086892775658547,-0.40928605243374067
841.693892,1000,14063.81833,0.05567165273833283,-0.0007725998061053116,1.0,0.25685506561834415,0.1881541701430287,-0.9861981574569121
898.805227,1000,14119.441562,9.75302863038594e-08,-0.0,1.0,0.7131898008532325,0.46148365306866407,-0.7482939497457178
206.095751,140,14127.532817,2.5279009909294956e-10,-0.0,1.0,0.5955380563618604,0.7203359455841623,-1.1247978894750918
141.840603,92,14132.517838,0.0017864931755508077,-0.0,1.0,-0.2878339829258654,1.565926401937002,-2.8555468780384183
1252.896169,1000,14189.125226,7.791911914082125e-34,-0.0,1.0,-0.9053456978174098,0.5186699318752849,-2.4240156296926947
1316.581554,1000,14244.596936,1.4076061510185221e-35,-0.0,1.0,0.0896492455586615,1.0542462960034815,-1.96459705044482
1386.320479,1000,14300.663524,7.478388090895016e-24,-0.0,1.0,0.919939011953212,0.48232114661605635,-0.5623821346628443
681.033188,1000,14357.816844,2.5236481272369665e-10,-0.0007643338202965641,1.0,0.21571024642787065,0.13657218645097405,-0.9200976064551716
1428.914702,1000,14415.994771,1.9659146318294687e-186,-0.003,1.0,0.8635704791833312,0.6310616595639219,-0.7644911803805907
882.037367,1000,14472.834998,3.363314145377412e-14,-0.0,1.0,0.7938361649528359,0.9951417133359809,-1.2013055483831785
652.851109,402,14496.089024,2.965703751756325e-21,-0.0,1.0,1.8981995784857495,1.603408796285035,-0.7052092177992855
1207.362759,1000,14553.396249,1.7425979706395252e-39,-0.006,1.0,0.9819121545312107,0.8229353243817802,-0.8350231698505695
113.736318,58,14556.655655,1.7721929519591322e-09,-0.0,1.0,-1.3320385072777399,0.2688416515280195,-2.6008801605779523
342.692181,1000,14614.457575,0.09573693753135076,-0.002399982068966648,1.0,0.3818214345058023,0.06374137370292897,-0.7752568946595109
1482.869177,1000,14672.064962,2.3916025898250974e-10,-0.003,1.0,1.1982912025947101,0.5413668956178513,-0.3400756932623014
1474.754765,1000,14728.406436,3.2837240533803054e-102,-0.003,1.0,0.9377239935773763,0.6704717273761444,-0.729747733798768
442.550253,359,14748.733456,5.418651093533014e-18,-0.0,1.0,0.2313584456291129,2.034604052898558,-2.803245607269445
130.304314,1000,14805.444547,1.567023218451216e-08,-0.000824896514046242,1.0,-0.3960637430336046,0.33825890686975424,-1.7334977690595448
276.821865,171,14815.3305,3.4239741678884707e-31,-0.0,1.0,-1.2062945890290167,0.3141450061485293,-2.520439595177546
1207.189493,1000,14871.495579,1.7354835371060161e-25,-0.0,1.0,0.9162082229156974,1.1501202979724416,-1.2339120750567443
1416.383771,1000,14928.692413,8.48379866716328e-09,-0.0,1.0,1.6429968348833244,1.6790380546572794,-1.0360412282577538
32.410743,21,14929.906982,0.07275464516823174,-0.0,1.0,0.14935649920235794,1.1720738754417717,-2.0954720214076454
657.326393,1000,14986.970167,1.3144036029108263e-23,-0.0017390648120500277,1.0,0.47685161203225623,0.6958880538024479,-1.2172973769581417
1154.589774,1000,15044.166836,1.663190183400143e-78,-0.0010168427394624537,1.0,0.1641995240288381,0.24619008010851476,-1.0809737133402142
1306.928479,1000,15100.569752,1.0290943641104944e-05,-0.0,1.0,2.3353493466333797,1.8568118055687595,-0.521472749879021
919.63419,1000,15156.946571,2.5802592560617424e-14,-0.0009312733494329989,1.0,0.618495517092771,0.1377084662211636,-0.5182816757789854
1394.294459,1000,15215.740393,2.727173070212202e-238,-0.003,1.0,0.6092036735734305,0.4220565750436918,-0.8098529014702613
2034.582757,1000,15245.029618,2.4295584009426215e-219,-0.0,1.0,1.4541307393763936,0.9746017162059225,-0.5204709768295288
606.60778,305,15253.438076,2.965944460212647e-46,-0.0,1.0,0.34316648796536775,1.291337745938085,-1.9481712579727173
1743.733934,845,15276.500028,7.008681802694981e-217,-0.0,1.0,2.631783902645111,2.5,-0.8682160973548889
1889.482208,1000,15304.074338,1.57962756894079e-298,-0.0013290439741319602,1.0,0.7733865469769696,0.24029718684877607,-0.46558159589767456
961.68431,1000,15331.115856,7.76626296388529e-08,-0.007586063204895859,1.0,0.7202421447561858,0.06831537204344712,-0.3404872417449951
2044.521791,1000,15358.340668,0.0,-0.0,1.0,1.5260692197655235,1.1400540429924522,-0.6139848232269287
1447.91097,1000,15385.581797,6.474530770336227e-79,-0.0011437136354482105,1.0,0.8362079276618661,0.08859171593186628,-0.251240074634552
1938.293464,1000,15412.824867,1.679916088135709e-187,-0.0,1.0,2.4854192886527997,1.5827068690237025,-0.09728758037090302
2028.086375,1000,15440.867539,6.813e-321,-0.0,1.0,1.7353472359606794,1.011455262465196,-0.2761080265045166
2042.110397,1000,15468.317618,0.0,-0.006,1.0,1.1979653519854199,0.6803014735445628,-0.47633612155914307
1591.595542,1000,15525.534848,1.1347612085737651e-143,-0.003,1.0,0.47127459074810457,0.46444903776818186,-0.9901744470200773
522.11475,1000,15582.49766,1.0588036280678624e-08,-0.0005209936668456143,1.0,0.10669157469576422,0.08488085074370004,-0.9776682929691264
1879.332225,944,15608.308969,0.0,-0.0,1.0,1.397380320357592,0.9821418803208185,-0.5847615599632263
2007.408074,1000,15635.764705,0.0,-0.0,1.0,2.294216909518848,1.5040441538006166,-0.2098272442817688
1782.14086,885,15659.413971,0.0,-0.0,1.0,1.7266896642300749,0.9048667527291441,-0.1781770884990692
1249.208951,642,15676.310169,2.3060898702957362e-161,-0.0,1.0,0.9295765490375097,0.2919089526973303,-0.36233240365982056
1981.359982,1000,15703.572034,0.0,-0.0,1.0,2.1991937427153943,1.5146123437514658,-0.3154186010360718
1304.80239,1000,15731.775439,1.1438477083792552e-100,-0.0006829665520208613,1.0,0.8784455483175623,0.016483186824691746,-0.13735467195510864
1736.676336,902,15758.899992,3.0710020136727793e-245,-0.0,1.0,1.4817335053700467,1.0061746283787747,-0.524441123008728
2020.987367,1000,15786.427949,0.0,-0.0,1.0,2.207228403674984,1.269862081992054,-0.06263367831707001
309.999303,164,15791.552523,1.2444545959858155e-12,-0.0,1.0,1.0723648524797846,1.490148112823999,-1.417783260345459
1615.275537,1000,15819.06038,0.0,-0.0009325143458924491,1.0,0.9847529896158563,0.07170706141204332,-0.0860215574502945
1491.120307,1000,15881.285936,1.8029877291185867e-34,-0.0,1.0,1.4386907355719794,0.9477375942174328,-0.5090468586454534
188.340571,94,15889.770607,0.5663618659699723,-0.0,1.0,1.8241798209535474,1.175322466490248,-0.917504511506673
491.667735,282,15908.962906,9.072823630290401e-38,-0.003,1.0,0.020015875586937848,0.8646533486084296,-1.8416374730214917
1881.414492,1000,15977.312934,0.0,-0.0,1.0,1.287163837650378,0.5395338077336148,-0.2523699700832367
1359.675878,1000,16006.069134,1.996829187039465e-71,-0.002399088433491285,1.0,1.1955522265534797,0.2833711188447744,-0.08541980385780334
1851.481345,1000,16034.693858,5.960354245150851e-220,-0.0,1.0,1.4247002494114716,0.6498214047926744,-0.2251211553812027
1958.106329,1000,16063.041337,0.0,-0.0,1.0,1.2323129842575669,0.8551968405541062,-0.6228838562965393
1076.168008,1000,16091.206364,7.553443963041974e-10,-0.0010281500254999967,1.0,1.0224261128722834,0.1879676712801648,-0.16451340913772583
1755.702447,1000,16117.848385,2.255635637730291e-129,-0.0,1.0,1.1763536209664398,0.4624904865822844,-0.2861368656158447
1935.752934,1000,16144.456932,0.0,-0.0,1.0,2.358391139484148,1.6702230906255051,-0.3118319511413574
1616.589526,1000,16178.395781,9.45166581156619e-137,-0.001204590089569909,1.0,1.1177002556911315,0.2690522689288565,-0.1501474231481552
1881.336243,1000,16206.049765,1.7944532037152385e-261,-0.006,1.0,2.1464394295568447,1.409656896388052,-0.2572174668312073
1836.753863,1000,16233.312197,3.20310706522641e-145,-0.0,1.0,0.6175779021529841,1.1691907561568904,-1.5516128540039062
1261.494141,1000,16290.754365,1.7263302491396344e-40,-0.0,1.0,0.8333590334156017,0.6093376447151624,-0.7759786112995607
1455.005866,1000,16346.803556,7.329907763211421e-15,-0.0,1.0,2.6362758570755376,2.5,-0.8637241429244696
2024.301469,1000,16373.835367,7.646921964401379e-247,-0.0,1.0,1.6339100115449503,0.9060658924729899,-0.27215588092803955
1183.08628,1000,16400.251436,6.434680716212605e-09,-0.0008416993861390196,1.0,0.7806835729501692,0.019762468069138464,-0.238237202167511
1982.810165,1000,16426.643535,0.0,-0.0,1.0,1.4888186918101187,0.7262810335955495,-0.2374623417854309
1943.748893,1000,16453.539018,0.0,-0.0,1.0,2.344122429223945,1.5222730532607336,-0.17815062403678894
1148.068795,1000,16479.926882,1.693783686955548e-19,-0.0011561672622897097,1.0,1.1307769190468933,0.24199681797956266,-0.11006373167037964
584.720002,250,16486.605703,0.002109304775783831,-0.0,1.0,3.0435059376858895,2.3753091247085063,-0.3339124917984009
1089.235063,1000,16513.395781,2.188613079747093e-05,-0.004274247616708847,1.0,0.8978011241643733,0.11350546314166346,-0.21145197749137878
1493.387596,1000,16539.709398,7.726194284368037e-107,-0.00201807438564256,1.0,0.6464452712178579,0.22462914092973338,-0.5761657953262329
1485.876971,1000,16566.196484,0.7190081872256822,-0.0007325534701155438,1.0,1.6407434377772692,0.09051325029836738,-0.16804544627666473
895.137542,430,16577.552653,5.918358980460924e-13,-0.0,1.0,1.9988527889954264,2.4020736809473493,-1.4032208919525146
1484.026115,1000,16633.583777,7.583831612980127e-26,-0.0,1.0,2.3049738459576137,1.848639935083183,-0.5436660891255691
401.680705,228,16646.697503,3.085008178290742e-34,-0.0,1.0,0.39121285391344984,1.2947079159420587,-1.9034950620286089
100.374492,66,16692.212538,0.08273104364180864,-0.0,1.0,0.7528979820036226,1.7530357528301976,-2.082868814468384
1172.216909,1000,16718.770883,2.5468850932681846e-22,-0.0007941115185174464,1.0,0.8818160594345015,0.057563393227799214,-0.17495322227478027
1808.592519,1000,16745.610359,5.770136738944504e-189,-0.0007970783657965919,1.0,1.1182240817664297,0.1618146501248449,-0.04279348999261856
1051.959065,536,16759.615814,9.495417271718584e-152,-0.0,1.0,-0.5120441079132343,2.0132077574737286,-3.525251865386963
74.343733,37,16760.565057,0.9814639311548594,-0.0,1.0,2.7045008164163953,2.5,-1.7769631147384644
1084.745258,1000,16787.231551,5.610504337301748e-24,-0.000804153804460366,1.0,0.6969276818376305,0.18465716938041798,-0.486925333738327
1544.08918,794,16808.574385,5.052403756975451e-252,-0.0,1.0,0.00967736053839574,1.3603739242590989,-2.350696563720703
1591.593981,838,16830.87973,7.738956292684083e-249,-0.0,1.0,2.319845214666784,1.524673894228399,-0.204828679561615
1404.49348,1000,16857.695198,8.661785806071223e-94,-0.0006663849154109069,1.0,0.7682592566683936,0.08515844206750808,-0.3162328004837036
1929.979292,1000,16884.216473,0.0,-0.0,1.0,1.8834701092690518,0.9837365956753781,-0.1002664864063263
685.436938,1000,16939.831327,1.7393861160906222e-20,-0.003,1.0,0.08518485874034333,0.09394737200407045,-1.0057625132637271
1378.030917,1000,16995.912011,4.936698908687665e-165,-0.00850003625238247,1.0,0.49874551871962675,0.2979982202944939,-0.7907526653224847
2123.921961,1000,17022.936637,0.0,-0.0026236811848890026,1.0,2.131457211883124,1.2857853236481522,-0.15170443058013916
254.386782,127,17026.31672,1.0485623866008665e-08,-0.0,1.0,2.6068601620626732,2.2854417469978867,-0.6785815954208374
1074.805442,1000,17053.201311,0.028276797105316255,-0.0007828767641409154,1.0,0.36161244019404,0.048596774171102024,-0.7144782543182373
1076.931639,1000,17079.645768,2.879394464044514e-16,-0.005446832823022978,1.0,0.8766142940385094,0.10259881916995796,-0.2205376923084259
392.004912,189,17084.578982,2.0916413014482503e-37,-0.0,1.0,1.2661363194579858,2.212525875389077,-1.9463895559310913
1945.978221,936,17109.456092,0.0,-0.002640116514688245,1.0,0.44767293209409187,1.0815730860309603,-1.6312600374221802
1092.670942,1000,17136.031102,3.6233746512151025e-13,-0.0007840264388537006,1.0,0.9420407654768821,0.11099119091744854,-0.1681663990020752
1317.17636,1000,17162.589688,1.1356831021360257e-60,-0.001130448647277637,1.0,0.8560132220491843,0.08951497115537004,-0.23237130045890808
1594.327006,1000,17189.364928,1.8458647963782895e-147,-0.0009924315507483243,1.0,0.9085199695475938,0.09440906392964862,-0.18489666283130646
1000.783183,1000,17216.189481,2.4948142691148255e-13,-0.0008860062588195245,1.0,0.9517030656927785,0.08288485523267485,-0.1302957832813263
514.481199,394,17238.061702,8.085673197327176e-06,-0.002567472557312078,1.0,0.2767522096872532,1.7485697742138908,-2.469258177642523
1312.87048,1000,17294.001018,1.875320125781317e-46,-0.0011194731635493856,1.0,0.9508471636050477,0.2704124694116805,-0.31844583264308335
352.889235,179,17304.084816,1.4859009928344688e-17,-0.0,1.0,-0.14974706389690406,1.165373359999571,-2.315120423896475
1008.563525,1000,17355.211529,5.617053279238694e-22,-0.0010591603870749016,1.0,0.9912425265145108,0.1501026742644473,-0.15780098736286163
1451.982972,1000,17381.602324,4.932637489285288e-27,-0.00616978695295156,1.0,0.9443142006790495,0.11874593287965113,-0.16826194524765015
1081.382637,556,17396.521411,5.798747181345155e-65,-0.0,1.0,-0.31185313263214054,1.7931406875582891,-3.1049938201904297
1340.860651,689,17414.970863,9.999778663207947e-40,-0.0,1.0,1.1261906099066432,1.6030053567633327,-1.4768147468566895
1525.171329,1000,17441.466558,2.8826760841039548e-22,-0.0007854169174580612,1.0,1.062715943142734,0.12869245016715616,-0.06519109010696411
106.565059,58,17442.977805,0.0014625908508629811,-0.0,1.0,0.4146028743693986,2.2448563441569633,-2.8317160606384277
1178.686611,1000,17469.406037,5.832723130142135e-11,-0.002765412258525592,1.0,0.9091278206092686,0.03902777944700202,-0.1271345466375351
340.61497,180,17474.307088,1.997260627013433e-16,-0.0,1.0,-0.6323297717689468,0.7749392292381331,-2.40726900100708
1972.586579,1000,17501.090345,1.0494890988194124e-86,-0.0,1.0,2.24643405409919,1.5377307746039504,-0.29129672050476074
924.96688,498,17514.433487,5.305411517449494e-16,-0.003,1.0,-0.39473674188874747,0.43751752771116653,-1.8292542695999146
1431.876342,1000,17570.462528,2.518356305345024e-82,-0.006,1.0,0.8293158360148711,0.1528134006139962,-0.31749756459912504
1288.214833,1000,17628.206017,2.5135548815925954e-27,-0.0015039489252401262,1.0,-0.03582092021072138,0.05523015140796793,-1.0895471226934492
1050.14401,1000,17659.159909,1.5816922709744716e-15,-0.0006413749693422414,1.0,0.7427712171430578,0.2563724300259117,-0.5129598379135132
2041.623275,1000,17688.520349,0.0,-0.002563996115447709,1.0,2.658515231808899,2.5,-0.8389207720756531
829.175177,1000,17717.904824,1.6181181967316467e-09,-0.0008406359342322002,1.0,0.5186389249838197,0.06143991791962371,-0.5419603586196899
1020.492504,1000,17747.484138,1.174122952787171e-14,-0.0010565425418972941,1.0,0.2703065378408896,8.34893003710151e-10,-0.7286369204521179
557.199553,308,17756.589138,6.815708180181434e-15,-0.0,1.0,-2.497260345595867,0.26892517648359365,-3.7661855220794678
1671.797078,1000,17783.393356,1.999463702350188e-69,-0.0010323361189971357,1.0,0.5754631840489319,0.21563690095482482,-0.6391413807868958
931.153044,1000,17808.203252,0.0034657300250376553,-0.0005769901644486614,1.0,1.088034839964856,0.16030798184912864,-0.0751618817448616
1093.672266,1000,17832.883975,0.07397408259818025,-0.0008352641734824616,1.0,0.9388055015849934,0.07409354611538915,-0.20842686295509338
2110.898137,1000,17857.574179,0.0,-0.0024371956309043497,1.0,2.218481773600094,1.6152043500712998,-0.3942853808403015
1124.390252,1000,17882.217559,0.2406656816675118,-0.0006265393097348853,1.0,1.2414977670300655,0.27096254594265895,-0.2695039212703705
1416.501376,1000,17925.128701,9.825674400088921e-49,-0.0,1.0,2.387227516549776,1.796596747483934,-0.4093692309341579
1406.332329,1000,17968.05715,5.461183175080201e-18,-0.0012441565526736947,1.0,0.9964950208483734,0.31318935307307333,-0.31545017567202616
1818.685192,1000,17992.947483,0.9486935949200064,-0.0028214961644098093,1.0,1.782941580036789,0.04212748971358064,-0.2050580084323883
830.182458,403,18002.921705,0.5210060086244434,-0.003,1.0,0.9383810095884318,0.958038341532531,-1.5376633405685425
1272.970703,1000,18027.648469,4.287253512074943e-34,-0.0007201657579250776,1.0,1.2545974212783413,0.41291112043298733,-0.1575935333967209
2003.348889,1000,18052.463417,7.392104931584688e-160,-0.0,1.0,2.5525636916182015,2.0217346196196053,-0.4691709280014038
378.709854,173,18056.704458,1.3340390107210167e-13,-0.0,1.0,1.632897064739017,1.058532521777763,-0.4256354570388794
1045.733559,1000,18081.34834,3.3768925190495203e-26,-0.0007148231760575722,1.0,0.9282443433233304,0.13663110682607857,-0.20767194032669067
